codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_tegumentar_americana
316610,Senhora do Porto,2018,6,2018-6-01,0
316610,Senhora do Porto,2018,7,2018-7-01,0
316610,Senhora do Porto,2018,8,2018-8-01,0
316610,Senhora do Porto,2018,9,2018-9-01,0
316610,Senhora do Porto,2018,10,2018-10-01,0
316610,Senhora do Porto,2018,11,2018-11-01,2
316610,Senhora do Porto,2018,12,2018-12-01,0
316680,Serra do Salitre,2018,1,2018-1-01,0
316680,Serra do Salitre,2018,2,2018-2-01,1
316680,Serra do Salitre,2018,3,2018-3-01,0
316680,Serra do Salitre,2018,4,2018-4-01,1
316680,Serra do Salitre,2018,5,2018-5-01,0
316680,Serra do Salitre,2018,6,2018-6-01,0
316680,Serra do Salitre,2018,7,2018-7-01,0
316680,Serra do Salitre,2018,8,2018-8-01,0
316680,Serra do Salitre,2018,9,2018-9-01,0
316680,Serra do Salitre,2018,10,2018-10-01,0
316680,Serra do Salitre,2018,11,2018-11-01,0
316680,Serra do Salitre,2018,12,2018-12-01,0
316710,Serro,2018,1,2018-1-01,0
316710,Serro,2018,2,2018-2-01,2
316710,Serro,2018,3,2018-3-01,1
316710,Serro,2018,4,2018-4-01,0
316710,Serro,2018,5,2018-5-01,0
316710,Serro,2018,6,2018-6-01,1
316710,Serro,2018,7,2018-7-01,2
316710,Serro,2018,8,2018-8-01,0
316710,Serro,2018,9,2018-9-01,0
316710,Serro,2018,10,2018-10-01,1
316710,Serro,2018,11,2018-11-01,0
316710,Serro,2018,12,2018-12-01,0
316720,Sete Lagoas,2018,1,2018-1-01,2
316720,Sete Lagoas,2018,2,2018-2-01,1
316720,Sete Lagoas,2018,3,2018-3-01,2
316720,Sete Lagoas,2018,4,2018-4-01,0
316720,Sete Lagoas,2018,5,2018-5-01,3
316720,Sete Lagoas,2018,6,2018-6-01,0
316720,Sete Lagoas,2018,7,2018-7-01,1
316720,Sete Lagoas,2018,8,2018-8-01,1
316720,Sete Lagoas,2018,9,2018-9-01,0
316720,Sete Lagoas,2018,10,2018-10-01,0
316720,Sete Lagoas,2018,11,2018-11-01,1
316720,Sete Lagoas,2018,12,2018-12-01,0
316555,Setubinha,2018,1,2018-1-01,0
316555,Setubinha,2018,2,2018-2-01,0
316555,Setubinha,2018,3,2018-3-01,0
316555,Setubinha,2018,4,2018-4-01,0
316555,Setubinha,2018,5,2018-5-01,2
316555,Setubinha,2018,6,2018-6-01,0
316555,Setubinha,2018,7,2018-7-01,0
316555,Setubinha,2018,8,2018-8-01,1
316555,Setubinha,2018,9,2018-9-01,0
316555,Setubinha,2018,10,2018-10-01,0
316555,Setubinha,2018,11,2018-11-01,1
316555,Setubinha,2018,12,2018-12-01,1
316740,Silvianópolis,2018,1,2018-1-01,0
316740,Silvianópolis,2018,2,2018-2-01,0
316740,Silvianópolis,2018,3,2018-3-01,0
316740,Silvianópolis,2018,4,2018-4-01,0
316740,Silvianópolis,2018,5,2018-5-01,1
316740,Silvianópolis,2018,6,2018-6-01,0
316740,Silvianópolis,2018,7,2018-7-01,0
316740,Silvianópolis,2018,8,2018-8-01,1
316740,Silvianópolis,2018,9,2018-9-01,0
316740,Silvianópolis,2018,10,2018-10-01,0
316740,Silvianópolis,2018,11,2018-11-01,0
316740,Silvianópolis,2018,12,2018-12-01,0
316760,Simonésia,2018,1,2018-1-01,2
316760,Simonésia,2018,2,2018-2-01,5
316760,Simonésia,2018,3,2018-3-01,12
316760,Simonésia,2018,4,2018-4-01,4
316760,Simonésia,2018,5,2018-5-01,9
316760,Simonésia,2018,6,2018-6-01,3
316760,Simonésia,2018,7,2018-7-01,1
316760,Simonésia,2018,8,2018-8-01,1
316760,Simonésia,2018,9,2018-9-01,2
316760,Simonésia,2018,10,2018-10-01,4
316760,Simonésia,2018,11,2018-11-01,3
316760,Simonésia,2018,12,2018-12-01,1
316800,Taiobeiras,2018,1,2018-1-01,0
316800,Taiobeiras,2018,2,2018-2-01,0
316800,Taiobeiras,2018,3,2018-3-01,0
316800,Taiobeiras,2018,4,2018-4-01,1
316800,Taiobeiras,2018,5,2018-5-01,1
316800,Taiobeiras,2018,6,2018-6-01,1
316800,Taiobeiras,2018,7,2018-7-01,0
316800,Taiobeiras,2018,8,2018-8-01,0
316800,Taiobeiras,2018,9,2018-9-01,0
316800,Taiobeiras,2018,10,2018-10-01,0
316800,Taiobeiras,2018,11,2018-11-01,2
316800,Taiobeiras,2018,12,2018-12-01,1
316820,Tapiraí,2018,1,2018-1-01,0
316820,Tapiraí,2018,2,2018-2-01,0
316820,Tapiraí,2018,3,2018-3-01,0
316820,Tapiraí,2018,4,2018-4-01,0
316820,Tapiraí,2018,5,2018-5-01,1
316820,Tapiraí,2018,6,2018-6-01,0
316820,Tapiraí,2018,7,2018-7-01,0
316820,Tapiraí,2018,8,2018-8-01,0
316820,Tapiraí,2018,9,2018-9-01,1
316820,Tapiraí,2018,10,2018-10-01,0
316820,Tapiraí,2018,11,2018-11-01,0
316820,Tapiraí,2018,12,2018-12-01,0
316830,Taquaraçu de Minas,2018,1,2018-1-01,0
316830,Taquaraçu de Minas,2018,2,2018-2-01,0
316830,Taquaraçu de Minas,2018,3,2018-3-01,1
316830,Taquaraçu de Minas,2018,4,2018-4-01,0
316830,Taquaraçu de Minas,2018,5,2018-5-01,0
316830,Taquaraçu de Minas,2018,6,2018-6-01,0
316830,Taquaraçu de Minas,2018,7,2018-7-01,0
316830,Taquaraçu de Minas,2018,8,2018-8-01,0
316830,Taquaraçu de Minas,2018,9,2018-9-01,0
316830,Taquaraçu de Minas,2018,10,2018-10-01,0
316830,Taquaraçu de Minas,2018,11,2018-11-01,0
316830,Taquaraçu de Minas,2018,12,2018-12-01,0
316840,Tarumirim,2018,1,2018-1-01,0
316840,Tarumirim,2018,2,2018-2-01,0
316840,Tarumirim,2018,3,2018-3-01,0
316840,Tarumirim,2018,4,2018-4-01,0
316840,Tarumirim,2018,5,2018-5-01,0
316840,Tarumirim,2018,6,2018-6-01,0
316840,Tarumirim,2018,7,2018-7-01,0
316840,Tarumirim,2018,8,2018-8-01,0
316840,Tarumirim,2018,9,2018-9-01,0
316840,Tarumirim,2018,10,2018-10-01,0
316840,Tarumirim,2018,11,2018-11-01,1
316840,Tarumirim,2018,12,2018-12-01,0
316860,Teófilo Otoni,2018,1,2018-1-01,1
316860,Teófilo Otoni,2018,2,2018-2-01,0
316860,Teófilo Otoni,2018,3,2018-3-01,2
316860,Teófilo Otoni,2018,4,2018-4-01,2
316860,Teófilo Otoni,2018,5,2018-5-01,2
316860,Teófilo Otoni,2018,6,2018-6-01,1
316860,Teófilo Otoni,2018,7,2018-7-01,1
316860,Teófilo Otoni,2018,8,2018-8-01,2
316860,Teófilo Otoni,2018,9,2018-9-01,2
316860,Teófilo Otoni,2018,10,2018-10-01,0
316860,Teófilo Otoni,2018,11,2018-11-01,2
316860,Teófilo Otoni,2018,12,2018-12-01,1
316870,Timóteo,2018,1,2018-1-01,2
316870,Timóteo,2018,2,2018-2-01,0
316870,Timóteo,2018,3,2018-3-01,2
316870,Timóteo,2018,4,2018-4-01,3
316870,Timóteo,2018,5,2018-5-01,0
316870,Timóteo,2018,6,2018-6-01,0
316870,Timóteo,2018,7,2018-7-01,0
316870,Timóteo,2018,8,2018-8-01,0
316870,Timóteo,2018,9,2018-9-01,0
316870,Timóteo,2018,10,2018-10-01,0
316870,Timóteo,2018,11,2018-11-01,0
316870,Timóteo,2018,12,2018-12-01,0
316880,Tiradentes,2018,1,2018-1-01,0
316880,Tiradentes,2018,2,2018-2-01,0
316880,Tiradentes,2018,3,2018-3-01,0
316880,Tiradentes,2018,4,2018-4-01,0
316880,Tiradentes,2018,5,2018-5-01,0
316880,Tiradentes,2018,6,2018-6-01,0
316880,Tiradentes,2018,7,2018-7-01,0
316880,Tiradentes,2018,8,2018-8-01,0
316880,Tiradentes,2018,9,2018-9-01,2
316880,Tiradentes,2018,10,2018-10-01,0
316880,Tiradentes,2018,11,2018-11-01,0
316880,Tiradentes,2018,12,2018-12-01,0
316900,Tocantins,2018,1,2018-1-01,0
316900,Tocantins,2018,2,2018-2-01,1
316900,Tocantins,2018,3,2018-3-01,0
316900,Tocantins,2018,4,2018-4-01,0
316900,Tocantins,2018,5,2018-5-01,0
316900,Tocantins,2018,6,2018-6-01,0
316900,Tocantins,2018,7,2018-7-01,0
316900,Tocantins,2018,8,2018-8-01,0
316900,Tocantins,2018,9,2018-9-01,0
316900,Tocantins,2018,10,2018-10-01,0
316900,Tocantins,2018,11,2018-11-01,0
316900,Tocantins,2018,12,2018-12-01,0
316910,Toledo,2018,1,2018-1-01,0
316910,Toledo,2018,2,2018-2-01,0
316910,Toledo,2018,3,2018-3-01,0
316910,Toledo,2018,4,2018-4-01,0
316910,Toledo,2018,5,2018-5-01,1
316910,Toledo,2018,6,2018-6-01,0
316910,Toledo,2018,7,2018-7-01,0
316910,Toledo,2018,8,2018-8-01,0
316910,Toledo,2018,9,2018-9-01,0
316910,Toledo,2018,10,2018-10-01,0
316910,Toledo,2018,11,2018-11-01,0
316910,Toledo,2018,12,2018-12-01,0
316935,Três Marias,2018,1,2018-1-01,1
316935,Três Marias,2018,2,2018-2-01,0
316935,Três Marias,2018,3,2018-3-01,1
316935,Três Marias,2018,4,2018-4-01,0
316935,Três Marias,2018,5,2018-5-01,0
316935,Três Marias,2018,6,2018-6-01,0
316935,Três Marias,2018,7,2018-7-01,0
316935,Três Marias,2018,8,2018-8-01,0
316935,Três Marias,2018,9,2018-9-01,0
316935,Três Marias,2018,10,2018-10-01,0
316935,Três Marias,2018,11,2018-11-01,0
316935,Três Marias,2018,12,2018-12-01,0
316940,Três Pontas,2018,1,2018-1-01,0
316940,Três Pontas,2018,2,2018-2-01,0
316940,Três Pontas,2018,3,2018-3-01,1
316940,Três Pontas,2018,4,2018-4-01,0
316940,Três Pontas,2018,5,2018-5-01,0
316940,Três Pontas,2018,6,2018-6-01,1
316940,Três Pontas,2018,7,2018-7-01,0
316940,Três Pontas,2018,8,2018-8-01,0
316940,Três Pontas,2018,9,2018-9-01,0
316940,Três Pontas,2018,10,2018-10-01,0
316940,Três Pontas,2018,11,2018-11-01,0
316940,Três Pontas,2018,12,2018-12-01,0
316970,Turmalina,2018,1,2018-1-01,0
316970,Turmalina,2018,2,2018-2-01,1
316970,Turmalina,2018,3,2018-3-01,1
316970,Turmalina,2018,4,2018-4-01,0
316970,Turmalina,2018,5,2018-5-01,0
316970,Turmalina,2018,6,2018-6-01,0
316970,Turmalina,2018,7,2018-7-01,0
316970,Turmalina,2018,8,2018-8-01,0
316970,Turmalina,2018,9,2018-9-01,0
316970,Turmalina,2018,10,2018-10-01,2
316970,Turmalina,2018,11,2018-11-01,1
316970,Turmalina,2018,12,2018-12-01,0
316990,Ubá,2018,1,2018-1-01,1
316990,Ubá,2018,2,2018-2-01,0
316990,Ubá,2018,3,2018-3-01,0
316990,Ubá,2018,4,2018-4-01,0
316990,Ubá,2018,5,2018-5-01,0
316990,Ubá,2018,6,2018-6-01,0
316990,Ubá,2018,7,2018-7-01,0
316990,Ubá,2018,8,2018-8-01,0
316990,Ubá,2018,9,2018-9-01,0
316990,Ubá,2018,10,2018-10-01,0
316990,Ubá,2018,11,2018-11-01,0
316990,Ubá,2018,12,2018-12-01,0
317000,Ubaí,2018,1,2018-1-01,1
317000,Ubaí,2018,2,2018-2-01,0
317000,Ubaí,2018,3,2018-3-01,1
317000,Ubaí,2018,4,2018-4-01,0
317000,Ubaí,2018,5,2018-5-01,2
317000,Ubaí,2018,6,2018-6-01,0
317000,Ubaí,2018,7,2018-7-01,0
317000,Ubaí,2018,8,2018-8-01,0
317000,Ubaí,2018,9,2018-9-01,0
317000,Ubaí,2018,10,2018-10-01,0
317000,Ubaí,2018,11,2018-11-01,0
317000,Ubaí,2018,12,2018-12-01,0
317005,Ubaporanga,2018,1,2018-1-01,3
317005,Ubaporanga,2018,2,2018-2-01,0
317005,Ubaporanga,2018,3,2018-3-01,2
317005,Ubaporanga,2018,4,2018-4-01,1
317005,Ubaporanga,2018,5,2018-5-01,3
317005,Ubaporanga,2018,6,2018-6-01,2
317005,Ubaporanga,2018,7,2018-7-01,1
317005,Ubaporanga,2018,8,2018-8-01,6
317005,Ubaporanga,2018,9,2018-9-01,4
317005,Ubaporanga,2018,10,2018-10-01,3
317005,Ubaporanga,2018,11,2018-11-01,0
317005,Ubaporanga,2018,12,2018-12-01,2
317010,Uberaba,2018,1,2018-1-01,0
317010,Uberaba,2018,2,2018-2-01,0
317010,Uberaba,2018,3,2018-3-01,0
317010,Uberaba,2018,4,2018-4-01,0
317010,Uberaba,2018,5,2018-5-01,1
317010,Uberaba,2018,6,2018-6-01,0
317010,Uberaba,2018,7,2018-7-01,0
317010,Uberaba,2018,8,2018-8-01,0
317010,Uberaba,2018,9,2018-9-01,0
317010,Uberaba,2018,10,2018-10-01,0
317010,Uberaba,2018,11,2018-11-01,0
317010,Uberaba,2018,12,2018-12-01,0
317020,Uberlândia,2018,1,2018-1-01,0
317020,Uberlândia,2018,2,2018-2-01,0
317020,Uberlândia,2018,3,2018-3-01,0
317020,Uberlândia,2018,4,2018-4-01,1
317020,Uberlândia,2018,5,2018-5-01,0
317020,Uberlândia,2018,6,2018-6-01,1
317020,Uberlândia,2018,7,2018-7-01,2
317020,Uberlândia,2018,8,2018-8-01,0
317020,Uberlândia,2018,9,2018-9-01,1
317020,Uberlândia,2018,10,2018-10-01,0
317020,Uberlândia,2018,11,2018-11-01,1
317020,Uberlândia,2018,12,2018-12-01,1
317040,Unaí,2018,1,2018-1-01,2
317040,Unaí,2018,2,2018-2-01,4
317040,Unaí,2018,3,2018-3-01,1
317040,Unaí,2018,4,2018-4-01,1
317040,Unaí,2018,5,2018-5-01,0
317040,Unaí,2018,6,2018-6-01,1
317040,Unaí,2018,7,2018-7-01,6
317040,Unaí,2018,8,2018-8-01,0
317040,Unaí,2018,9,2018-9-01,1
317040,Unaí,2018,10,2018-10-01,1
317040,Unaí,2018,11,2018-11-01,2
317040,Unaí,2018,12,2018-12-01,2
317047,Uruana de Minas,2018,1,2018-1-01,0
317047,Uruana de Minas,2018,2,2018-2-01,0
317047,Uruana de Minas,2018,3,2018-3-01,0
317047,Uruana de Minas,2018,4,2018-4-01,0
317047,Uruana de Minas,2018,5,2018-5-01,0
317047,Uruana de Minas,2018,6,2018-6-01,0
317047,Uruana de Minas,2018,7,2018-7-01,0
317047,Uruana de Minas,2018,8,2018-8-01,0
317047,Uruana de Minas,2018,9,2018-9-01,0
317047,Uruana de Minas,2018,10,2018-10-01,2
317047,Uruana de Minas,2018,11,2018-11-01,0
317047,Uruana de Minas,2018,12,2018-12-01,0
317050,Urucânia,2018,1,2018-1-01,1
317050,Urucânia,2018,2,2018-2-01,0
317050,Urucânia,2018,3,2018-3-01,0
317050,Urucânia,2018,4,2018-4-01,0
317050,Urucânia,2018,5,2018-5-01,0
317050,Urucânia,2018,6,2018-6-01,0
317050,Urucânia,2018,7,2018-7-01,1
317050,Urucânia,2018,8,2018-8-01,0
317050,Urucânia,2018,9,2018-9-01,0
317050,Urucânia,2018,10,2018-10-01,2
317050,Urucânia,2018,11,2018-11-01,0
317050,Urucânia,2018,12,2018-12-01,0
317052,Urucuia,2018,1,2018-1-01,0
317052,Urucuia,2018,2,2018-2-01,1
317052,Urucuia,2018,3,2018-3-01,1
317052,Urucuia,2018,4,2018-4-01,1
317052,Urucuia,2018,5,2018-5-01,0
317052,Urucuia,2018,6,2018-6-01,0
317052,Urucuia,2018,7,2018-7-01,1
317052,Urucuia,2018,8,2018-8-01,0
317052,Urucuia,2018,9,2018-9-01,0
317052,Urucuia,2018,10,2018-10-01,0
317052,Urucuia,2018,11,2018-11-01,0
317052,Urucuia,2018,12,2018-12-01,1
317057,Vargem Alegre,2018,1,2018-1-01,0
317057,Vargem Alegre,2018,2,2018-2-01,0
317057,Vargem Alegre,2018,3,2018-3-01,0
317057,Vargem Alegre,2018,4,2018-4-01,0
317057,Vargem Alegre,2018,5,2018-5-01,0
317057,Vargem Alegre,2018,6,2018-6-01,0
317057,Vargem Alegre,2018,7,2018-7-01,0
317057,Vargem Alegre,2018,8,2018-8-01,0
317057,Vargem Alegre,2018,9,2018-9-01,0
317057,Vargem Alegre,2018,10,2018-10-01,1
317057,Vargem Alegre,2018,11,2018-11-01,0
317057,Vargem Alegre,2018,12,2018-12-01,0
317070,Varginha,2018,1,2018-1-01,1
317070,Varginha,2018,2,2018-2-01,0
317070,Varginha,2018,3,2018-3-01,0
317070,Varginha,2018,4,2018-4-01,0
317070,Varginha,2018,5,2018-5-01,1
317070,Varginha,2018,6,2018-6-01,0
317070,Varginha,2018,7,2018-7-01,0
317070,Varginha,2018,8,2018-8-01,0
317070,Varginha,2018,9,2018-9-01,0
317070,Varginha,2018,10,2018-10-01,0
317070,Varginha,2018,11,2018-11-01,0
317070,Varginha,2018,12,2018-12-01,0
317080,Várzea da Palma,2018,1,2018-1-01,0
317080,Várzea da Palma,2018,2,2018-2-01,0
317080,Várzea da Palma,2018,3,2018-3-01,0
317080,Várzea da Palma,2018,4,2018-4-01,0
317080,Várzea da Palma,2018,5,2018-5-01,0
317080,Várzea da Palma,2018,6,2018-6-01,0
317080,Várzea da Palma,2018,7,2018-7-01,0
317080,Várzea da Palma,2018,8,2018-8-01,0
317080,Várzea da Palma,2018,9,2018-9-01,0
317080,Várzea da Palma,2018,10,2018-10-01,0
317080,Várzea da Palma,2018,11,2018-11-01,0
317080,Várzea da Palma,2018,12,2018-12-01,1
317090,Varzelândia,2018,1,2018-1-01,3
317090,Varzelândia,2018,2,2018-2-01,3
317090,Varzelândia,2018,3,2018-3-01,0
317090,Varzelândia,2018,4,2018-4-01,2
317090,Varzelândia,2018,5,2018-5-01,2
317090,Varzelândia,2018,6,2018-6-01,3
317090,Varzelândia,2018,7,2018-7-01,0
317090,Varzelândia,2018,8,2018-8-01,0
317090,Varzelândia,2018,9,2018-9-01,2
317090,Varzelândia,2018,10,2018-10-01,3
317090,Varzelândia,2018,11,2018-11-01,0
317090,Varzelândia,2018,12,2018-12-01,4
317100,Vazante,2018,1,2018-1-01,0
317100,Vazante,2018,2,2018-2-01,0
317100,Vazante,2018,3,2018-3-01,1
317100,Vazante,2018,4,2018-4-01,0
317100,Vazante,2018,5,2018-5-01,0
317100,Vazante,2018,6,2018-6-01,0
317100,Vazante,2018,7,2018-7-01,0
317100,Vazante,2018,8,2018-8-01,0
317100,Vazante,2018,9,2018-9-01,0
317100,Vazante,2018,10,2018-10-01,0
317100,Vazante,2018,11,2018-11-01,0
317100,Vazante,2018,12,2018-12-01,0
317107,Veredinha,2018,1,2018-1-01,0
317107,Veredinha,2018,2,2018-2-01,0
317107,Veredinha,2018,3,2018-3-01,0
317107,Veredinha,2018,4,2018-4-01,0
317107,Veredinha,2018,5,2018-5-01,0
317107,Veredinha,2018,6,2018-6-01,1
317107,Veredinha,2018,7,2018-7-01,0
317107,Veredinha,2018,8,2018-8-01,0
317107,Veredinha,2018,9,2018-9-01,0
317107,Veredinha,2018,10,2018-10-01,0
317107,Veredinha,2018,11,2018-11-01,0
317107,Veredinha,2018,12,2018-12-01,2
317115,Vermelho Novo,2018,1,2018-1-01,0
317115,Vermelho Novo,2018,2,2018-2-01,0
317115,Vermelho Novo,2018,3,2018-3-01,0
317115,Vermelho Novo,2018,4,2018-4-01,2
317115,Vermelho Novo,2018,5,2018-5-01,1
317115,Vermelho Novo,2018,6,2018-6-01,0
317115,Vermelho Novo,2018,7,2018-7-01,3
317115,Vermelho Novo,2018,8,2018-8-01,1
317115,Vermelho Novo,2018,9,2018-9-01,1
317115,Vermelho Novo,2018,10,2018-10-01,0
317115,Vermelho Novo,2018,11,2018-11-01,0
317115,Vermelho Novo,2018,12,2018-12-01,0
317120,Vespasiano,2018,1,2018-1-01,3
317120,Vespasiano,2018,2,2018-2-01,1
317120,Vespasiano,2018,3,2018-3-01,0
317120,Vespasiano,2018,4,2018-4-01,3
317120,Vespasiano,2018,5,2018-5-01,0
317120,Vespasiano,2018,6,2018-6-01,1
317120,Vespasiano,2018,7,2018-7-01,0
317120,Vespasiano,2018,8,2018-8-01,1
317120,Vespasiano,2018,9,2018-9-01,1
317120,Vespasiano,2018,10,2018-10-01,0
317120,Vespasiano,2018,11,2018-11-01,0
317120,Vespasiano,2018,12,2018-12-01,0
317130,Viçosa,2018,1,2018-1-01,0
317130,Viçosa,2018,2,2018-2-01,0
317130,Viçosa,2018,3,2018-3-01,0
317130,Viçosa,2018,4,2018-4-01,0
317130,Viçosa,2018,5,2018-5-01,0
317130,Viçosa,2018,6,2018-6-01,0
317130,Viçosa,2018,7,2018-7-01,0
317130,Viçosa,2018,8,2018-8-01,0
317130,Viçosa,2018,9,2018-9-01,0
317130,Viçosa,2018,10,2018-10-01,0
317130,Viçosa,2018,11,2018-11-01,0
317130,Viçosa,2018,12,2018-12-01,1
317160,Virgem da Lapa,2018,1,2018-1-01,0
317160,Virgem da Lapa,2018,2,2018-2-01,2
317160,Virgem da Lapa,2018,3,2018-3-01,1
317160,Virgem da Lapa,2018,4,2018-4-01,0
317160,Virgem da Lapa,2018,5,2018-5-01,0
317160,Virgem da Lapa,2018,6,2018-6-01,0
317160,Virgem da Lapa,2018,7,2018-7-01,0
317160,Virgem da Lapa,2018,8,2018-8-01,0
317160,Virgem da Lapa,2018,9,2018-9-01,1
317160,Virgem da Lapa,2018,10,2018-10-01,2
317160,Virgem da Lapa,2018,11,2018-11-01,3
317160,Virgem da Lapa,2018,12,2018-12-01,2
317180,Virginópolis,2018,1,2018-1-01,0
317180,Virginópolis,2018,2,2018-2-01,0
317180,Virginópolis,2018,3,2018-3-01,0
317180,Virginópolis,2018,4,2018-4-01,0
317180,Virginópolis,2018,5,2018-5-01,0
317180,Virginópolis,2018,6,2018-6-01,2
317180,Virginópolis,2018,7,2018-7-01,0
317180,Virginópolis,2018,8,2018-8-01,0
317180,Virginópolis,2018,9,2018-9-01,0
317180,Virginópolis,2018,10,2018-10-01,0
317180,Virginópolis,2018,11,2018-11-01,0
317180,Virginópolis,2018,12,2018-12-01,0
317190,Virgolândia,2018,1,2018-1-01,0
317190,Virgolândia,2018,2,2018-2-01,0
317190,Virgolândia,2018,3,2018-3-01,0
317190,Virgolândia,2018,4,2018-4-01,0
317190,Virgolândia,2018,5,2018-5-01,0
317190,Virgolândia,2018,6,2018-6-01,0
317190,Virgolândia,2018,7,2018-7-01,0
317190,Virgolândia,2018,8,2018-8-01,0
317190,Virgolândia,2018,9,2018-9-01,0
317190,Virgolândia,2018,10,2018-10-01,0
317190,Virgolândia,2018,11,2018-11-01,1
317190,Virgolândia,2018,12,2018-12-01,0
310020,Abaeté,2017,1,2017-1-01,0
310020,Abaeté,2017,2,2017-2-01,1
310020,Abaeté,2017,3,2017-3-01,0
310020,Abaeté,2017,4,2017-4-01,1
310020,Abaeté,2017,5,2017-5-01,1
310020,Abaeté,2017,6,2017-6-01,1
310020,Abaeté,2017,7,2017-7-01,0
310020,Abaeté,2017,8,2017-8-01,0
310020,Abaeté,2017,9,2017-9-01,1
310020,Abaeté,2017,10,2017-10-01,1
310020,Abaeté,2017,11,2017-11-01,0
310020,Abaeté,2017,12,2017-12-01,2
310050,Açucena,2017,1,2017-1-01,0
310050,Açucena,2017,2,2017-2-01,0
310050,Açucena,2017,3,2017-3-01,0
310050,Açucena,2017,4,2017-4-01,0
310050,Açucena,2017,5,2017-5-01,1
310050,Açucena,2017,6,2017-6-01,0
310050,Açucena,2017,7,2017-7-01,0
310050,Açucena,2017,8,2017-8-01,0
310050,Açucena,2017,9,2017-9-01,0
310050,Açucena,2017,10,2017-10-01,0
310050,Açucena,2017,11,2017-11-01,0
310050,Açucena,2017,12,2017-12-01,0
310060,Água Boa,2017,1,2017-1-01,2
310060,Água Boa,2017,2,2017-2-01,0
310060,Água Boa,2017,3,2017-3-01,0
310060,Água Boa,2017,4,2017-4-01,0
310060,Água Boa,2017,5,2017-5-01,0
310060,Água Boa,2017,6,2017-6-01,1
310060,Água Boa,2017,7,2017-7-01,1
310060,Água Boa,2017,8,2017-8-01,0
310060,Água Boa,2017,9,2017-9-01,0
310060,Água Boa,2017,10,2017-10-01,0
310060,Água Boa,2017,11,2017-11-01,0
310060,Água Boa,2017,12,2017-12-01,1
310100,Águas Vermelhas,2017,1,2017-1-01,0
310100,Águas Vermelhas,2017,2,2017-2-01,0
310100,Águas Vermelhas,2017,3,2017-3-01,0
310100,Águas Vermelhas,2017,4,2017-4-01,0
310100,Águas Vermelhas,2017,5,2017-5-01,0
310100,Águas Vermelhas,2017,6,2017-6-01,0
310100,Águas Vermelhas,2017,7,2017-7-01,1
310100,Águas Vermelhas,2017,8,2017-8-01,0
