codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_intoxicacao_exogena
313910,Madre de Deus de Minas,2018,10,2018-10-01,1
313910,Madre de Deus de Minas,2018,11,2018-11-01,0
313910,Madre de Deus de Minas,2018,12,2018-12-01,0
313920,Malacacheta,2018,1,2018-1-01,0
313920,Malacacheta,2018,2,2018-2-01,0
313920,Malacacheta,2018,3,2018-3-01,0
313920,Malacacheta,2018,4,2018-4-01,0
313920,Malacacheta,2018,5,2018-5-01,0
313920,Malacacheta,2018,6,2018-6-01,3
313920,Malacacheta,2018,7,2018-7-01,1
313920,Malacacheta,2018,8,2018-8-01,0
313920,Malacacheta,2018,9,2018-9-01,0
313920,Malacacheta,2018,10,2018-10-01,0
313920,Malacacheta,2018,11,2018-11-01,1
313920,Malacacheta,2018,12,2018-12-01,0
313925,Mamonas,2018,1,2018-1-01,0
313925,Mamonas,2018,2,2018-2-01,0
313925,Mamonas,2018,3,2018-3-01,0
313925,Mamonas,2018,4,2018-4-01,1
313925,Mamonas,2018,5,2018-5-01,0
313925,Mamonas,2018,6,2018-6-01,0
313925,Mamonas,2018,7,2018-7-01,0
313925,Mamonas,2018,8,2018-8-01,0
313925,Mamonas,2018,9,2018-9-01,0
313925,Mamonas,2018,10,2018-10-01,0
313925,Mamonas,2018,11,2018-11-01,0
313925,Mamonas,2018,12,2018-12-01,1
313930,Manga,2018,1,2018-1-01,0
313930,Manga,2018,2,2018-2-01,1
313930,Manga,2018,3,2018-3-01,0
313930,Manga,2018,4,2018-4-01,0
313930,Manga,2018,5,2018-5-01,0
313930,Manga,2018,6,2018-6-01,0
313930,Manga,2018,7,2018-7-01,0
313930,Manga,2018,8,2018-8-01,0
313930,Manga,2018,9,2018-9-01,0
313930,Manga,2018,10,2018-10-01,0
313930,Manga,2018,11,2018-11-01,0
313930,Manga,2018,12,2018-12-01,0
313940,Manhuaçu,2018,1,2018-1-01,21
313940,Manhuaçu,2018,2,2018-2-01,3
313940,Manhuaçu,2018,3,2018-3-01,15
313940,Manhuaçu,2018,4,2018-4-01,19
313940,Manhuaçu,2018,5,2018-5-01,8
313940,Manhuaçu,2018,6,2018-6-01,8
313940,Manhuaçu,2018,7,2018-7-01,6
313940,Manhuaçu,2018,8,2018-8-01,12
313940,Manhuaçu,2018,9,2018-9-01,6
313940,Manhuaçu,2018,10,2018-10-01,25
313940,Manhuaçu,2018,11,2018-11-01,29
313940,Manhuaçu,2018,12,2018-12-01,28
313950,Manhumirim,2018,1,2018-1-01,6
313950,Manhumirim,2018,2,2018-2-01,3
313950,Manhumirim,2018,3,2018-3-01,2
313950,Manhumirim,2018,4,2018-4-01,5
313950,Manhumirim,2018,5,2018-5-01,2
313950,Manhumirim,2018,6,2018-6-01,1
313950,Manhumirim,2018,7,2018-7-01,1
313950,Manhumirim,2018,8,2018-8-01,2
313950,Manhumirim,2018,9,2018-9-01,2
313950,Manhumirim,2018,10,2018-10-01,1
313950,Manhumirim,2018,11,2018-11-01,2
313950,Manhumirim,2018,12,2018-12-01,2
313960,Mantena,2018,1,2018-1-01,2
313960,Mantena,2018,2,2018-2-01,0
313960,Mantena,2018,3,2018-3-01,0
313960,Mantena,2018,4,2018-4-01,1
313960,Mantena,2018,5,2018-5-01,0
313960,Mantena,2018,6,2018-6-01,0
313960,Mantena,2018,7,2018-7-01,4
313960,Mantena,2018,8,2018-8-01,1
313960,Mantena,2018,9,2018-9-01,0
313960,Mantena,2018,10,2018-10-01,2
313960,Mantena,2018,11,2018-11-01,0
313960,Mantena,2018,12,2018-12-01,1
313980,Mar de Espanha,2018,1,2018-1-01,0
313980,Mar de Espanha,2018,2,2018-2-01,0
313980,Mar de Espanha,2018,3,2018-3-01,0
313980,Mar de Espanha,2018,4,2018-4-01,0
313980,Mar de Espanha,2018,5,2018-5-01,0
313980,Mar de Espanha,2018,6,2018-6-01,0
313980,Mar de Espanha,2018,7,2018-7-01,0
313980,Mar de Espanha,2018,8,2018-8-01,1
313980,Mar de Espanha,2018,9,2018-9-01,1
313980,Mar de Espanha,2018,10,2018-10-01,3
313980,Mar de Espanha,2018,11,2018-11-01,2
313980,Mar de Espanha,2018,12,2018-12-01,0
313970,Maravilhas,2018,1,2018-1-01,0
313970,Maravilhas,2018,2,2018-2-01,0
313970,Maravilhas,2018,3,2018-3-01,0
313970,Maravilhas,2018,4,2018-4-01,0
313970,Maravilhas,2018,5,2018-5-01,0
313970,Maravilhas,2018,6,2018-6-01,0
313970,Maravilhas,2018,7,2018-7-01,0
313970,Maravilhas,2018,8,2018-8-01,1
313970,Maravilhas,2018,9,2018-9-01,0
313970,Maravilhas,2018,10,2018-10-01,0
313970,Maravilhas,2018,11,2018-11-01,1
313970,Maravilhas,2018,12,2018-12-01,0
313990,Maria da Fé,2018,1,2018-1-01,0
313990,Maria da Fé,2018,2,2018-2-01,1
313990,Maria da Fé,2018,3,2018-3-01,2
313990,Maria da Fé,2018,4,2018-4-01,3
313990,Maria da Fé,2018,5,2018-5-01,1
313990,Maria da Fé,2018,6,2018-6-01,0
313990,Maria da Fé,2018,7,2018-7-01,3
313990,Maria da Fé,2018,8,2018-8-01,5
313990,Maria da Fé,2018,9,2018-9-01,2
313990,Maria da Fé,2018,10,2018-10-01,1
313990,Maria da Fé,2018,11,2018-11-01,1
313990,Maria da Fé,2018,12,2018-12-01,4
314000,Mariana,2018,1,2018-1-01,5
314000,Mariana,2018,2,2018-2-01,5
314000,Mariana,2018,3,2018-3-01,12
314000,Mariana,2018,4,2018-4-01,12
314000,Mariana,2018,5,2018-5-01,9
314000,Mariana,2018,6,2018-6-01,10
314000,Mariana,2018,7,2018-7-01,11
314000,Mariana,2018,8,2018-8-01,14
314000,Mariana,2018,9,2018-9-01,8
314000,Mariana,2018,10,2018-10-01,8
314000,Mariana,2018,11,2018-11-01,11
314000,Mariana,2018,12,2018-12-01,6
314010,Marilac,2018,1,2018-1-01,0
314010,Marilac,2018,2,2018-2-01,0
314010,Marilac,2018,3,2018-3-01,0
314010,Marilac,2018,4,2018-4-01,1
314010,Marilac,2018,5,2018-5-01,1
314010,Marilac,2018,6,2018-6-01,0
314010,Marilac,2018,7,2018-7-01,0
314010,Marilac,2018,8,2018-8-01,1
314010,Marilac,2018,9,2018-9-01,1
314010,Marilac,2018,10,2018-10-01,0
314010,Marilac,2018,11,2018-11-01,0
314010,Marilac,2018,12,2018-12-01,0
314015,Mário Campos,2018,1,2018-1-01,0
314015,Mário Campos,2018,2,2018-2-01,1
314015,Mário Campos,2018,3,2018-3-01,0
314015,Mário Campos,2018,4,2018-4-01,0
314015,Mário Campos,2018,5,2018-5-01,0
314015,Mário Campos,2018,6,2018-6-01,0
314015,Mário Campos,2018,7,2018-7-01,1
314015,Mário Campos,2018,8,2018-8-01,2
314015,Mário Campos,2018,9,2018-9-01,0
314015,Mário Campos,2018,10,2018-10-01,0
314015,Mário Campos,2018,11,2018-11-01,0
314015,Mário Campos,2018,12,2018-12-01,0
314040,Marmelópolis,2018,1,2018-1-01,0
314040,Marmelópolis,2018,2,2018-2-01,0
314040,Marmelópolis,2018,3,2018-3-01,1
314040,Marmelópolis,2018,4,2018-4-01,0
314040,Marmelópolis,2018,5,2018-5-01,0
314040,Marmelópolis,2018,6,2018-6-01,0
314040,Marmelópolis,2018,7,2018-7-01,0
314040,Marmelópolis,2018,8,2018-8-01,0
314040,Marmelópolis,2018,9,2018-9-01,0
314040,Marmelópolis,2018,10,2018-10-01,0
314040,Marmelópolis,2018,11,2018-11-01,0
314040,Marmelópolis,2018,12,2018-12-01,0
314050,Martinho Campos,2018,1,2018-1-01,5
314050,Martinho Campos,2018,2,2018-2-01,1
314050,Martinho Campos,2018,3,2018-3-01,3
314050,Martinho Campos,2018,4,2018-4-01,1
314050,Martinho Campos,2018,5,2018-5-01,1
314050,Martinho Campos,2018,6,2018-6-01,0
314050,Martinho Campos,2018,7,2018-7-01,2
314050,Martinho Campos,2018,8,2018-8-01,0
314050,Martinho Campos,2018,9,2018-9-01,1
314050,Martinho Campos,2018,10,2018-10-01,1
314050,Martinho Campos,2018,11,2018-11-01,0
314050,Martinho Campos,2018,12,2018-12-01,0
314053,Martins Soares,2018,1,2018-1-01,2
314053,Martins Soares,2018,2,2018-2-01,1
314053,Martins Soares,2018,3,2018-3-01,1
314053,Martins Soares,2018,4,2018-4-01,3
314053,Martins Soares,2018,5,2018-5-01,0
314053,Martins Soares,2018,6,2018-6-01,0
314053,Martins Soares,2018,7,2018-7-01,2
314053,Martins Soares,2018,8,2018-8-01,1
314053,Martins Soares,2018,9,2018-9-01,0
314053,Martins Soares,2018,10,2018-10-01,1
314053,Martins Soares,2018,11,2018-11-01,2
314053,Martins Soares,2018,12,2018-12-01,2
314060,Materlândia,2018,1,2018-1-01,2
314060,Materlândia,2018,2,2018-2-01,2
314060,Materlândia,2018,3,2018-3-01,1
314060,Materlândia,2018,4,2018-4-01,0
314060,Materlândia,2018,5,2018-5-01,1
314060,Materlândia,2018,6,2018-6-01,0
314060,Materlândia,2018,7,2018-7-01,0
314060,Materlândia,2018,8,2018-8-01,2
314060,Materlândia,2018,9,2018-9-01,0
314060,Materlândia,2018,10,2018-10-01,4
314060,Materlândia,2018,11,2018-11-01,0
314060,Materlândia,2018,12,2018-12-01,4
314070,Mateus Leme,2018,1,2018-1-01,3
314070,Mateus Leme,2018,2,2018-2-01,8
314070,Mateus Leme,2018,3,2018-3-01,4
314070,Mateus Leme,2018,4,2018-4-01,6
314070,Mateus Leme,2018,5,2018-5-01,4
314070,Mateus Leme,2018,6,2018-6-01,3
314070,Mateus Leme,2018,7,2018-7-01,5
314070,Mateus Leme,2018,8,2018-8-01,3
314070,Mateus Leme,2018,9,2018-9-01,8
314070,Mateus Leme,2018,10,2018-10-01,11
314070,Mateus Leme,2018,11,2018-11-01,7
314070,Mateus Leme,2018,12,2018-12-01,9
314080,Matias Barbosa,2018,1,2018-1-01,0
314080,Matias Barbosa,2018,2,2018-2-01,0
314080,Matias Barbosa,2018,3,2018-3-01,0
314080,Matias Barbosa,2018,4,2018-4-01,1
314080,Matias Barbosa,2018,5,2018-5-01,1
314080,Matias Barbosa,2018,6,2018-6-01,1
314080,Matias Barbosa,2018,7,2018-7-01,1
314080,Matias Barbosa,2018,8,2018-8-01,0
314080,Matias Barbosa,2018,9,2018-9-01,1
314080,Matias Barbosa,2018,10,2018-10-01,0
314080,Matias Barbosa,2018,11,2018-11-01,0
314080,Matias Barbosa,2018,12,2018-12-01,0
314085,Matias Cardoso,2018,1,2018-1-01,0
314085,Matias Cardoso,2018,2,2018-2-01,1
314085,Matias Cardoso,2018,3,2018-3-01,0
314085,Matias Cardoso,2018,4,2018-4-01,0
314085,Matias Cardoso,2018,5,2018-5-01,1
314085,Matias Cardoso,2018,6,2018-6-01,0
314085,Matias Cardoso,2018,7,2018-7-01,0
314085,Matias Cardoso,2018,8,2018-8-01,0
314085,Matias Cardoso,2018,9,2018-9-01,0
314085,Matias Cardoso,2018,10,2018-10-01,0
314085,Matias Cardoso,2018,11,2018-11-01,0
314085,Matias Cardoso,2018,12,2018-12-01,0
314090,Matipó,2018,1,2018-1-01,2
314090,Matipó,2018,2,2018-2-01,0
314090,Matipó,2018,3,2018-3-01,0
314090,Matipó,2018,4,2018-4-01,1
314090,Matipó,2018,5,2018-5-01,1
314090,Matipó,2018,6,2018-6-01,1
314090,Matipó,2018,7,2018-7-01,0
314090,Matipó,2018,8,2018-8-01,1
314090,Matipó,2018,9,2018-9-01,2
314090,Matipó,2018,10,2018-10-01,0
314090,Matipó,2018,11,2018-11-01,2
314090,Matipó,2018,12,2018-12-01,2
314100,Mato Verde,2018,1,2018-1-01,0
314100,Mato Verde,2018,2,2018-2-01,0
314100,Mato Verde,2018,3,2018-3-01,0
314100,Mato Verde,2018,4,2018-4-01,0
314100,Mato Verde,2018,5,2018-5-01,1
314100,Mato Verde,2018,6,2018-6-01,1
314100,Mato Verde,2018,7,2018-7-01,0
314100,Mato Verde,2018,8,2018-8-01,0
314100,Mato Verde,2018,9,2018-9-01,0
314100,Mato Verde,2018,10,2018-10-01,0
314100,Mato Verde,2018,11,2018-11-01,0
314100,Mato Verde,2018,12,2018-12-01,0
314110,Matozinhos,2018,1,2018-1-01,10
314110,Matozinhos,2018,2,2018-2-01,7
314110,Matozinhos,2018,3,2018-3-01,7
314110,Matozinhos,2018,4,2018-4-01,3
314110,Matozinhos,2018,5,2018-5-01,4
314110,Matozinhos,2018,6,2018-6-01,6
314110,Matozinhos,2018,7,2018-7-01,13
314110,Matozinhos,2018,8,2018-8-01,5
314110,Matozinhos,2018,9,2018-9-01,8
314110,Matozinhos,2018,10,2018-10-01,14
314110,Matozinhos,2018,11,2018-11-01,15
314110,Matozinhos,2018,12,2018-12-01,13
314120,Matutina,2018,1,2018-1-01,0
314120,Matutina,2018,2,2018-2-01,0
314120,Matutina,2018,3,2018-3-01,2
314120,Matutina,2018,4,2018-4-01,1
314120,Matutina,2018,5,2018-5-01,0
314120,Matutina,2018,6,2018-6-01,0
314120,Matutina,2018,7,2018-7-01,0
314120,Matutina,2018,8,2018-8-01,1
314120,Matutina,2018,9,2018-9-01,0
314120,Matutina,2018,10,2018-10-01,0
314120,Matutina,2018,11,2018-11-01,0
314120,Matutina,2018,12,2018-12-01,0
314140,Medina,2018,1,2018-1-01,0
314140,Medina,2018,2,2018-2-01,0
314140,Medina,2018,3,2018-3-01,1
314140,Medina,2018,4,2018-4-01,0
314140,Medina,2018,5,2018-5-01,0
314140,Medina,2018,6,2018-6-01,0
314140,Medina,2018,7,2018-7-01,2
314140,Medina,2018,8,2018-8-01,1
314140,Medina,2018,9,2018-9-01,6
314140,Medina,2018,10,2018-10-01,0
314140,Medina,2018,11,2018-11-01,0
314140,Medina,2018,12,2018-12-01,1
314160,Mercês,2018,1,2018-1-01,3
314160,Mercês,2018,2,2018-2-01,2
314160,Mercês,2018,3,2018-3-01,0
314160,Mercês,2018,4,2018-4-01,2
314160,Mercês,2018,5,2018-5-01,1
314160,Mercês,2018,6,2018-6-01,1
314160,Mercês,2018,7,2018-7-01,2
314160,Mercês,2018,8,2018-8-01,0
314160,Mercês,2018,9,2018-9-01,2
314160,Mercês,2018,10,2018-10-01,2
314160,Mercês,2018,11,2018-11-01,0
314160,Mercês,2018,12,2018-12-01,2
314170,Mesquita,2018,1,2018-1-01,2
314170,Mesquita,2018,2,2018-2-01,3
314170,Mesquita,2018,3,2018-3-01,2
314170,Mesquita,2018,4,2018-4-01,3
314170,Mesquita,2018,5,2018-5-01,1
314170,Mesquita,2018,6,2018-6-01,2
314170,Mesquita,2018,7,2018-7-01,1
314170,Mesquita,2018,8,2018-8-01,2
314170,Mesquita,2018,9,2018-9-01,3
314170,Mesquita,2018,10,2018-10-01,1
314170,Mesquita,2018,11,2018-11-01,0
314170,Mesquita,2018,12,2018-12-01,2
314180,Minas Novas,2018,1,2018-1-01,0
314180,Minas Novas,2018,2,2018-2-01,0
314180,Minas Novas,2018,3,2018-3-01,0
314180,Minas Novas,2018,4,2018-4-01,0
314180,Minas Novas,2018,5,2018-5-01,0
314180,Minas Novas,2018,6,2018-6-01,0
314180,Minas Novas,2018,7,2018-7-01,1
314180,Minas Novas,2018,8,2018-8-01,0
314180,Minas Novas,2018,9,2018-9-01,0
314180,Minas Novas,2018,10,2018-10-01,0
314180,Minas Novas,2018,11,2018-11-01,0
314180,Minas Novas,2018,12,2018-12-01,0
314200,Mirabela,2018,1,2018-1-01,0
314200,Mirabela,2018,2,2018-2-01,0
314200,Mirabela,2018,3,2018-3-01,0
314200,Mirabela,2018,4,2018-4-01,0
314200,Mirabela,2018,5,2018-5-01,0
314200,Mirabela,2018,6,2018-6-01,1
314200,Mirabela,2018,7,2018-7-01,0
314200,Mirabela,2018,8,2018-8-01,0
314200,Mirabela,2018,9,2018-9-01,0
314200,Mirabela,2018,10,2018-10-01,0
314200,Mirabela,2018,11,2018-11-01,0
314200,Mirabela,2018,12,2018-12-01,0
314230,Moeda,2018,1,2018-1-01,0
314230,Moeda,2018,2,2018-2-01,0
314230,Moeda,2018,3,2018-3-01,0
314230,Moeda,2018,4,2018-4-01,0
314230,Moeda,2018,5,2018-5-01,0
314230,Moeda,2018,6,2018-6-01,1
314230,Moeda,2018,7,2018-7-01,0
314230,Moeda,2018,8,2018-8-01,0
314230,Moeda,2018,9,2018-9-01,0
314230,Moeda,2018,10,2018-10-01,0
314230,Moeda,2018,11,2018-11-01,0
314230,Moeda,2018,12,2018-12-01,1
314240,Moema,2018,1,2018-1-01,2
314240,Moema,2018,2,2018-2-01,0
314240,Moema,2018,3,2018-3-01,3
314240,Moema,2018,4,2018-4-01,1
314240,Moema,2018,5,2018-5-01,0
314240,Moema,2018,6,2018-6-01,0
314240,Moema,2018,7,2018-7-01,4
314240,Moema,2018,8,2018-8-01,1
314240,Moema,2018,9,2018-9-01,1
314240,Moema,2018,10,2018-10-01,8
314240,Moema,2018,11,2018-11-01,0
314240,Moema,2018,12,2018-12-01,1
314250,Monjolos,2018,1,2018-1-01,0
314250,Monjolos,2018,2,2018-2-01,0
314250,Monjolos,2018,3,2018-3-01,0
314250,Monjolos,2018,4,2018-4-01,1
314250,Monjolos,2018,5,2018-5-01,0
314250,Monjolos,2018,6,2018-6-01,0
314250,Monjolos,2018,7,2018-7-01,0
314250,Monjolos,2018,8,2018-8-01,0
314250,Monjolos,2018,9,2018-9-01,0
314250,Monjolos,2018,10,2018-10-01,0
314250,Monjolos,2018,11,2018-11-01,0
314250,Monjolos,2018,12,2018-12-01,0
314260,Monsenhor Paulo,2018,1,2018-1-01,1
314260,Monsenhor Paulo,2018,2,2018-2-01,0
314260,Monsenhor Paulo,2018,3,2018-3-01,2
314260,Monsenhor Paulo,2018,4,2018-4-01,0
314260,Monsenhor Paulo,2018,5,2018-5-01,0
314260,Monsenhor Paulo,2018,6,2018-6-01,0
314260,Monsenhor Paulo,2018,7,2018-7-01,0
314260,Monsenhor Paulo,2018,8,2018-8-01,0
314260,Monsenhor Paulo,2018,9,2018-9-01,0
314260,Monsenhor Paulo,2018,10,2018-10-01,0
314260,Monsenhor Paulo,2018,11,2018-11-01,0
314260,Monsenhor Paulo,2018,12,2018-12-01,0
314270,Montalvânia,2018,1,2018-1-01,0
314270,Montalvânia,2018,2,2018-2-01,0
314270,Montalvânia,2018,3,2018-3-01,0
314270,Montalvânia,2018,4,2018-4-01,0
314270,Montalvânia,2018,5,2018-5-01,0
314270,Montalvânia,2018,6,2018-6-01,0
314270,Montalvânia,2018,7,2018-7-01,0
314270,Montalvânia,2018,8,2018-8-01,0
314270,Montalvânia,2018,9,2018-9-01,0
314270,Montalvânia,2018,10,2018-10-01,0
314270,Montalvânia,2018,11,2018-11-01,0
314270,Montalvânia,2018,12,2018-12-01,1
314280,Monte Alegre de Minas,2018,1,2018-1-01,0
314280,Monte Alegre de Minas,2018,2,2018-2-01,0
314280,Monte Alegre de Minas,2018,3,2018-3-01,0
314280,Monte Alegre de Minas,2018,4,2018-4-01,2
314280,Monte Alegre de Minas,2018,5,2018-5-01,0
314280,Monte Alegre de Minas,2018,6,2018-6-01,0
314280,Monte Alegre de Minas,2018,7,2018-7-01,2
314280,Monte Alegre de Minas,2018,8,2018-8-01,0
314280,Monte Alegre de Minas,2018,9,2018-9-01,1
314280,Monte Alegre de Minas,2018,10,2018-10-01,1
314280,Monte Alegre de Minas,2018,11,2018-11-01,0
314280,Monte Alegre de Minas,2018,12,2018-12-01,0
314290,Monte Azul,2018,1,2018-1-01,0
314290,Monte Azul,2018,2,2018-2-01,3
314290,Monte Azul,2018,3,2018-3-01,0
314290,Monte Azul,2018,4,2018-4-01,0
314290,Monte Azul,2018,5,2018-5-01,0
314290,Monte Azul,2018,6,2018-6-01,0
314290,Monte Azul,2018,7,2018-7-01,0
314290,Monte Azul,2018,8,2018-8-01,0
314290,Monte Azul,2018,9,2018-9-01,1
314290,Monte Azul,2018,10,2018-10-01,2
314290,Monte Azul,2018,11,2018-11-01,2
314290,Monte Azul,2018,12,2018-12-01,0
314300,Monte Belo,2018,1,2018-1-01,5
314300,Monte Belo,2018,2,2018-2-01,2
314300,Monte Belo,2018,3,2018-3-01,3
314300,Monte Belo,2018,4,2018-4-01,3
314300,Monte Belo,2018,5,2018-5-01,6
314300,Monte Belo,2018,6,2018-6-01,5
314300,Monte Belo,2018,7,2018-7-01,0
314300,Monte Belo,2018,8,2018-8-01,2
314300,Monte Belo,2018,9,2018-9-01,3
314300,Monte Belo,2018,10,2018-10-01,1
314300,Monte Belo,2018,11,2018-11-01,2
314300,Monte Belo,2018,12,2018-12-01,2
314310,Monte Carmelo,2018,1,2018-1-01,4
314310,Monte Carmelo,2018,2,2018-2-01,5
314310,Monte Carmelo,2018,3,2018-3-01,8
314310,Monte Carmelo,2018,4,2018-4-01,5
314310,Monte Carmelo,2018,5,2018-5-01,11
314310,Monte Carmelo,2018,6,2018-6-01,2
314310,Monte Carmelo,2018,7,2018-7-01,5
314310,Monte Carmelo,2018,8,2018-8-01,8
314310,Monte Carmelo,2018,9,2018-9-01,7
314310,Monte Carmelo,2018,10,2018-10-01,12
314310,Monte Carmelo,2018,11,2018-11-01,13
314310,Monte Carmelo,2018,12,2018-12-01,6
314320,Monte Santo de Minas,2018,1,2018-1-01,2
314320,Monte Santo de Minas,2018,2,2018-2-01,1
314320,Monte Santo de Minas,2018,3,2018-3-01,2
314320,Monte Santo de Minas,2018,4,2018-4-01,5
314320,Monte Santo de Minas,2018,5,2018-5-01,3
314320,Monte Santo de Minas,2018,6,2018-6-01,3
314320,Monte Santo de Minas,2018,7,2018-7-01,5
314320,Monte Santo de Minas,2018,8,2018-8-01,3
314320,Monte Santo de Minas,2018,9,2018-9-01,5
314320,Monte Santo de Minas,2018,10,2018-10-01,3
314320,Monte Santo de Minas,2018,11,2018-11-01,3
314320,Monte Santo de Minas,2018,12,2018-12-01,4
314340,Monte Sião,2018,1,2018-1-01,0
314340,Monte Sião,2018,2,2018-2-01,2
314340,Monte Sião,2018,3,2018-3-01,0
314340,Monte Sião,2018,4,2018-4-01,0
314340,Monte Sião,2018,5,2018-5-01,0
314340,Monte Sião,2018,6,2018-6-01,2
314340,Monte Sião,2018,7,2018-7-01,1
314340,Monte Sião,2018,8,2018-8-01,0
314340,Monte Sião,2018,9,2018-9-01,0
314340,Monte Sião,2018,10,2018-10-01,1
314340,Monte Sião,2018,11,2018-11-01,1
314340,Monte Sião,2018,12,2018-12-01,0
314330,Montes Claros,2018,1,2018-1-01,7
314330,Montes Claros,2018,2,2018-2-01,11
314330,Montes Claros,2018,3,2018-3-01,6
314330,Montes Claros,2018,4,2018-4-01,4
314330,Montes Claros,2018,5,2018-5-01,10
314330,Montes Claros,2018,6,2018-6-01,7
314330,Montes Claros,2018,7,2018-7-01,9
314330,Montes Claros,2018,8,2018-8-01,6
314330,Montes Claros,2018,9,2018-9-01,11
314330,Montes Claros,2018,10,2018-10-01,11
314330,Montes Claros,2018,11,2018-11-01,9
314330,Montes Claros,2018,12,2018-12-01,11
314350,Morada Nova de Minas,2018,1,2018-1-01,1
314350,Morada Nova de Minas,2018,2,2018-2-01,1
314350,Morada Nova de Minas,2018,3,2018-3-01,0
314350,Morada Nova de Minas,2018,4,2018-4-01,0
314350,Morada Nova de Minas,2018,5,2018-5-01,0
314350,Morada Nova de Minas,2018,6,2018-6-01,1
314350,Morada Nova de Minas,2018,7,2018-7-01,0
314350,Morada Nova de Minas,2018,8,2018-8-01,0
314350,Morada Nova de Minas,2018,9,2018-9-01,1
314350,Morada Nova de Minas,2018,10,2018-10-01,1
314350,Morada Nova de Minas,2018,11,2018-11-01,0
314350,Morada Nova de Minas,2018,12,2018-12-01,2
314360,Morro da Garça,2018,1,2018-1-01,0
314360,Morro da Garça,2018,2,2018-2-01,0
314360,Morro da Garça,2018,3,2018-3-01,0
314360,Morro da Garça,2018,4,2018-4-01,0
314360,Morro da Garça,2018,5,2018-5-01,0
314360,Morro da Garça,2018,6,2018-6-01,0
314360,Morro da Garça,2018,7,2018-7-01,0
314360,Morro da Garça,2018,8,2018-8-01,0
314360,Morro da Garça,2018,9,2018-9-01,2
314360,Morro da Garça,2018,10,2018-10-01,0
314360,Morro da Garça,2018,11,2018-11-01,1
314360,Morro da Garça,2018,12,2018-12-01,0
314370,Morro do Pilar,2018,1,2018-1-01,0
314370,Morro do Pilar,2018,2,2018-2-01,1
314370,Morro do Pilar,2018,3,2018-3-01,0
314370,Morro do Pilar,2018,4,2018-4-01,0
314370,Morro do Pilar,2018,5,2018-5-01,0
314370,Morro do Pilar,2018,6,2018-6-01,0
314370,Morro do Pilar,2018,7,2018-7-01,0
314370,Morro do Pilar,2018,8,2018-8-01,0
314370,Morro do Pilar,2018,9,2018-9-01,0
314370,Morro do Pilar,2018,10,2018-10-01,0
314370,Morro do Pilar,2018,11,2018-11-01,0
314370,Morro do Pilar,2018,12,2018-12-01,0
314380,Munhoz,2018,1,2018-1-01,0
314380,Munhoz,2018,2,2018-2-01,0
314380,Munhoz,2018,3,2018-3-01,1
314380,Munhoz,2018,4,2018-4-01,2
314380,Munhoz,2018,5,2018-5-01,0
314380,Munhoz,2018,6,2018-6-01,1
314380,Munhoz,2018,7,2018-7-01,0
314380,Munhoz,2018,8,2018-8-01,0
314380,Munhoz,2018,9,2018-9-01,0
314380,Munhoz,2018,10,2018-10-01,0
314380,Munhoz,2018,11,2018-11-01,0
314380,Munhoz,2018,12,2018-12-01,1
314390,Muriaé,2018,1,2018-1-01,0
314390,Muriaé,2018,2,2018-2-01,0
314390,Muriaé,2018,3,2018-3-01,1
314390,Muriaé,2018,4,2018-4-01,0
314390,Muriaé,2018,5,2018-5-01,0
314390,Muriaé,2018,6,2018-6-01,0
314390,Muriaé,2018,7,2018-7-01,0
314390,Muriaé,2018,8,2018-8-01,1
314390,Muriaé,2018,9,2018-9-01,0
314390,Muriaé,2018,10,2018-10-01,0
314390,Muriaé,2018,11,2018-11-01,0
314390,Muriaé,2018,12,2018-12-01,2
314400,Mutum,2018,1,2018-1-01,0
314400,Mutum,2018,2,2018-2-01,1
314400,Mutum,2018,3,2018-3-01,0
314400,Mutum,2018,4,2018-4-01,0
314400,Mutum,2018,5,2018-5-01,0
314400,Mutum,2018,6,2018-6-01,1
314400,Mutum,2018,7,2018-7-01,0
314400,Mutum,2018,8,2018-8-01,0
314400,Mutum,2018,9,2018-9-01,0
314400,Mutum,2018,10,2018-10-01,1
314400,Mutum,2018,11,2018-11-01,0
314400,Mutum,2018,12,2018-12-01,0
314410,Muzambinho,2018,1,2018-1-01,3
314410,Muzambinho,2018,2,2018-2-01,4
314410,Muzambinho,2018,3,2018-3-01,4
314410,Muzambinho,2018,4,2018-4-01,5
314410,Muzambinho,2018,5,2018-5-01,5
314410,Muzambinho,2018,6,2018-6-01,4
314410,Muzambinho,2018,7,2018-7-01,5
314410,Muzambinho,2018,8,2018-8-01,3
314410,Muzambinho,2018,9,2018-9-01,9
314410,Muzambinho,2018,10,2018-10-01,5
314410,Muzambinho,2018,11,2018-11-01,5
314410,Muzambinho,2018,12,2018-12-01,12
314430,Nanuque,2018,1,2018-1-01,0
314430,Nanuque,2018,2,2018-2-01,0
314430,Nanuque,2018,3,2018-3-01,0
314430,Nanuque,2018,4,2018-4-01,2
314430,Nanuque,2018,5,2018-5-01,0
314430,Nanuque,2018,6,2018-6-01,0
314430,Nanuque,2018,7,2018-7-01,0
314430,Nanuque,2018,8,2018-8-01,0
314430,Nanuque,2018,9,2018-9-01,1
314430,Nanuque,2018,10,2018-10-01,0
314430,Nanuque,2018,11,2018-11-01,0
314430,Nanuque,2018,12,2018-12-01,0
