codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hanseniase
316292,São Joaquim de Bicas,2021,3,2021-3-01,0
316292,São Joaquim de Bicas,2021,4,2021-4-01,0
316292,São Joaquim de Bicas,2021,5,2021-5-01,0
316443,São Sebastião da Vargem Alegre,2021,1,2021-1-01,0
316443,São Sebastião da Vargem Alegre,2021,2,2021-2-01,0
316443,São Sebastião da Vargem Alegre,2021,3,2021-3-01,0
316443,São Sebastião da Vargem Alegre,2021,4,2021-4-01,1
316443,São Sebastião da Vargem Alegre,2021,5,2021-5-01,0
316470,São Sebastião do Paraíso,2021,1,2021-1-01,0
316470,São Sebastião do Paraíso,2021,2,2021-2-01,0
316470,São Sebastião do Paraíso,2021,3,2021-3-01,3
316470,São Sebastião do Paraíso,2021,4,2021-4-01,0
316470,São Sebastião do Paraíso,2021,5,2021-5-01,0
316670,Serra dos Aimorés,2021,1,2021-1-01,0
316670,Serra dos Aimorés,2021,2,2021-2-01,1
316670,Serra dos Aimorés,2021,3,2021-3-01,0
316670,Serra dos Aimorés,2021,4,2021-4-01,0
316670,Serra dos Aimorés,2021,5,2021-5-01,0
316710,Serro,2021,1,2021-1-01,1
316710,Serro,2021,2,2021-2-01,0
316710,Serro,2021,3,2021-3-01,0
316710,Serro,2021,4,2021-4-01,0
316710,Serro,2021,5,2021-5-01,0
316720,Sete Lagoas,2021,1,2021-1-01,0
316720,Sete Lagoas,2021,2,2021-2-01,1
316720,Sete Lagoas,2021,3,2021-3-01,2
316720,Sete Lagoas,2021,4,2021-4-01,1
316720,Sete Lagoas,2021,5,2021-5-01,0
316840,Tarumirim,2021,1,2021-1-01,0
316840,Tarumirim,2021,2,2021-2-01,0
316840,Tarumirim,2021,3,2021-3-01,1
316840,Tarumirim,2021,4,2021-4-01,0
316840,Tarumirim,2021,5,2021-5-01,0
316860,Teófilo Otoni,2021,1,2021-1-01,1
316860,Teófilo Otoni,2021,2,2021-2-01,2
316860,Teófilo Otoni,2021,3,2021-3-01,0
316860,Teófilo Otoni,2021,4,2021-4-01,0
316860,Teófilo Otoni,2021,5,2021-5-01,0
316890,Tiros,2021,1,2021-1-01,0
316890,Tiros,2021,2,2021-2-01,0
316890,Tiros,2021,3,2021-3-01,1
316890,Tiros,2021,4,2021-4-01,0
316890,Tiros,2021,5,2021-5-01,0
316950,Tumiritinga,2021,1,2021-1-01,0
316950,Tumiritinga,2021,2,2021-2-01,1
316950,Tumiritinga,2021,3,2021-3-01,1
316950,Tumiritinga,2021,4,2021-4-01,0
316950,Tumiritinga,2021,5,2021-5-01,0
316970,Turmalina,2021,1,2021-1-01,1
316970,Turmalina,2021,2,2021-2-01,0
316970,Turmalina,2021,3,2021-3-01,0
316970,Turmalina,2021,4,2021-4-01,0
316970,Turmalina,2021,5,2021-5-01,0
316990,Ubá,2021,1,2021-1-01,2
316990,Ubá,2021,2,2021-2-01,1
316990,Ubá,2021,3,2021-3-01,0
316990,Ubá,2021,4,2021-4-01,0
316990,Ubá,2021,5,2021-5-01,1
317010,Uberaba,2021,1,2021-1-01,0
317010,Uberaba,2021,2,2021-2-01,2
317010,Uberaba,2021,3,2021-3-01,2
317010,Uberaba,2021,4,2021-4-01,2
317010,Uberaba,2021,5,2021-5-01,2
317020,Uberlândia,2021,1,2021-1-01,6
317020,Uberlândia,2021,2,2021-2-01,4
317020,Uberlândia,2021,3,2021-3-01,12
317020,Uberlândia,2021,4,2021-4-01,3
317020,Uberlândia,2021,5,2021-5-01,0
317040,Unaí,2021,1,2021-1-01,2
317040,Unaí,2021,2,2021-2-01,0
317040,Unaí,2021,3,2021-3-01,2
317040,Unaí,2021,4,2021-4-01,0
317040,Unaí,2021,5,2021-5-01,0
317120,Vespasiano,2021,1,2021-1-01,0
317120,Vespasiano,2021,2,2021-2-01,0
317120,Vespasiano,2021,3,2021-3-01,0
317120,Vespasiano,2021,4,2021-4-01,1
317120,Vespasiano,2021,5,2021-5-01,0
310020,Abaeté,2020,1,2020-1-01,0
310020,Abaeté,2020,2,2020-2-01,1
310020,Abaeté,2020,3,2020-3-01,0
310020,Abaeté,2020,4,2020-4-01,0
310020,Abaeté,2020,5,2020-5-01,2
310020,Abaeté,2020,6,2020-6-01,0
310020,Abaeté,2020,7,2020-7-01,1
310020,Abaeté,2020,8,2020-8-01,0
310020,Abaeté,2020,9,2020-9-01,0
310020,Abaeté,2020,10,2020-10-01,1
310020,Abaeté,2020,11,2020-11-01,4
310020,Abaeté,2020,12,2020-12-01,1
310050,Açucena,2020,1,2020-1-01,0
310050,Açucena,2020,2,2020-2-01,0
310050,Açucena,2020,3,2020-3-01,0
310050,Açucena,2020,4,2020-4-01,0
310050,Açucena,2020,5,2020-5-01,0
310050,Açucena,2020,6,2020-6-01,0
310050,Açucena,2020,7,2020-7-01,0
310050,Açucena,2020,8,2020-8-01,0
310050,Açucena,2020,9,2020-9-01,0
310050,Açucena,2020,10,2020-10-01,0
310050,Açucena,2020,11,2020-11-01,0
310050,Açucena,2020,12,2020-12-01,1
310060,Água Boa,2020,1,2020-1-01,0
310060,Água Boa,2020,2,2020-2-01,0
310060,Água Boa,2020,3,2020-3-01,0
310060,Água Boa,2020,4,2020-4-01,0
310060,Água Boa,2020,5,2020-5-01,0
310060,Água Boa,2020,6,2020-6-01,0
310060,Água Boa,2020,7,2020-7-01,0
310060,Água Boa,2020,8,2020-8-01,0
310060,Água Boa,2020,9,2020-9-01,0
310060,Água Boa,2020,10,2020-10-01,0
310060,Água Boa,2020,11,2020-11-01,1
310060,Água Boa,2020,12,2020-12-01,0
310080,Aguanil,2020,1,2020-1-01,0
310080,Aguanil,2020,2,2020-2-01,0
310080,Aguanil,2020,3,2020-3-01,0
310080,Aguanil,2020,4,2020-4-01,0
310080,Aguanil,2020,5,2020-5-01,0
310080,Aguanil,2020,6,2020-6-01,0
310080,Aguanil,2020,7,2020-7-01,0
310080,Aguanil,2020,8,2020-8-01,0
310080,Aguanil,2020,9,2020-9-01,0
310080,Aguanil,2020,10,2020-10-01,0
310080,Aguanil,2020,11,2020-11-01,0
310080,Aguanil,2020,12,2020-12-01,1
310110,Aimorés,2020,1,2020-1-01,0
310110,Aimorés,2020,2,2020-2-01,0
310110,Aimorés,2020,3,2020-3-01,0
310110,Aimorés,2020,4,2020-4-01,0
310110,Aimorés,2020,5,2020-5-01,0
310110,Aimorés,2020,6,2020-6-01,0
310110,Aimorés,2020,7,2020-7-01,1
310110,Aimorés,2020,8,2020-8-01,0
310110,Aimorés,2020,9,2020-9-01,0
310110,Aimorés,2020,10,2020-10-01,0
310110,Aimorés,2020,11,2020-11-01,0
310110,Aimorés,2020,12,2020-12-01,1
310160,Alfenas,2020,1,2020-1-01,0
310160,Alfenas,2020,2,2020-2-01,0
310160,Alfenas,2020,3,2020-3-01,0
310160,Alfenas,2020,4,2020-4-01,0
310160,Alfenas,2020,5,2020-5-01,0
310160,Alfenas,2020,6,2020-6-01,0
310160,Alfenas,2020,7,2020-7-01,0
310160,Alfenas,2020,8,2020-8-01,1
310160,Alfenas,2020,9,2020-9-01,1
310160,Alfenas,2020,10,2020-10-01,1
310160,Alfenas,2020,11,2020-11-01,0
310160,Alfenas,2020,12,2020-12-01,0
310170,Almenara,2020,1,2020-1-01,1
310170,Almenara,2020,2,2020-2-01,0
310170,Almenara,2020,3,2020-3-01,0
310170,Almenara,2020,4,2020-4-01,0
310170,Almenara,2020,5,2020-5-01,2
310170,Almenara,2020,6,2020-6-01,0
310170,Almenara,2020,7,2020-7-01,0
310170,Almenara,2020,8,2020-8-01,1
310170,Almenara,2020,9,2020-9-01,1
310170,Almenara,2020,10,2020-10-01,2
310170,Almenara,2020,11,2020-11-01,1
310170,Almenara,2020,12,2020-12-01,2
310180,Alpercata,2020,1,2020-1-01,0
310180,Alpercata,2020,2,2020-2-01,0
310180,Alpercata,2020,3,2020-3-01,1
310180,Alpercata,2020,4,2020-4-01,0
310180,Alpercata,2020,5,2020-5-01,0
310180,Alpercata,2020,6,2020-6-01,0
310180,Alpercata,2020,7,2020-7-01,0
310180,Alpercata,2020,8,2020-8-01,0
310180,Alpercata,2020,9,2020-9-01,0
310180,Alpercata,2020,10,2020-10-01,0
310180,Alpercata,2020,11,2020-11-01,0
310180,Alpercata,2020,12,2020-12-01,0
310220,Alvarenga,2020,1,2020-1-01,0
310220,Alvarenga,2020,2,2020-2-01,0
310220,Alvarenga,2020,3,2020-3-01,0
310220,Alvarenga,2020,4,2020-4-01,0
310220,Alvarenga,2020,5,2020-5-01,0
310220,Alvarenga,2020,6,2020-6-01,0
310220,Alvarenga,2020,7,2020-7-01,0
310220,Alvarenga,2020,8,2020-8-01,0
310220,Alvarenga,2020,9,2020-9-01,0
310220,Alvarenga,2020,10,2020-10-01,0
310220,Alvarenga,2020,11,2020-11-01,1
310220,Alvarenga,2020,12,2020-12-01,0
310240,Alvorada de Minas,2020,1,2020-1-01,0
310240,Alvorada de Minas,2020,2,2020-2-01,0
310240,Alvorada de Minas,2020,3,2020-3-01,0
310240,Alvorada de Minas,2020,4,2020-4-01,0
310240,Alvorada de Minas,2020,5,2020-5-01,0
310240,Alvorada de Minas,2020,6,2020-6-01,1
310240,Alvorada de Minas,2020,7,2020-7-01,0
310240,Alvorada de Minas,2020,8,2020-8-01,0
310240,Alvorada de Minas,2020,9,2020-9-01,0
310240,Alvorada de Minas,2020,10,2020-10-01,0
310240,Alvorada de Minas,2020,11,2020-11-01,0
310240,Alvorada de Minas,2020,12,2020-12-01,0
310300,Antônio Dias,2020,1,2020-1-01,0
310300,Antônio Dias,2020,2,2020-2-01,0
310300,Antônio Dias,2020,3,2020-3-01,0
310300,Antônio Dias,2020,4,2020-4-01,0
310300,Antônio Dias,2020,5,2020-5-01,0
310300,Antônio Dias,2020,6,2020-6-01,0
310300,Antônio Dias,2020,7,2020-7-01,0
310300,Antônio Dias,2020,8,2020-8-01,0
310300,Antônio Dias,2020,9,2020-9-01,0
310300,Antônio Dias,2020,10,2020-10-01,0
310300,Antônio Dias,2020,11,2020-11-01,1
310300,Antônio Dias,2020,12,2020-12-01,0
310340,Araçuaí,2020,1,2020-1-01,2
310340,Araçuaí,2020,2,2020-2-01,0
310340,Araçuaí,2020,3,2020-3-01,0
310340,Araçuaí,2020,4,2020-4-01,0
310340,Araçuaí,2020,5,2020-5-01,1
310340,Araçuaí,2020,6,2020-6-01,0
310340,Araçuaí,2020,7,2020-7-01,0
310340,Araçuaí,2020,8,2020-8-01,0
310340,Araçuaí,2020,9,2020-9-01,1
310340,Araçuaí,2020,10,2020-10-01,1
310340,Araçuaí,2020,11,2020-11-01,1
310340,Araçuaí,2020,12,2020-12-01,0
310350,Araguari,2020,1,2020-1-01,0
310350,Araguari,2020,2,2020-2-01,0
310350,Araguari,2020,3,2020-3-01,2
310350,Araguari,2020,4,2020-4-01,0
310350,Araguari,2020,5,2020-5-01,0
310350,Araguari,2020,6,2020-6-01,1
310350,Araguari,2020,7,2020-7-01,1
310350,Araguari,2020,8,2020-8-01,0
310350,Araguari,2020,9,2020-9-01,0
310350,Araguari,2020,10,2020-10-01,0
310350,Araguari,2020,11,2020-11-01,1
310350,Araguari,2020,12,2020-12-01,1
310375,Araporã,2020,1,2020-1-01,0
310375,Araporã,2020,2,2020-2-01,0
310375,Araporã,2020,3,2020-3-01,0
310375,Araporã,2020,4,2020-4-01,0
310375,Araporã,2020,5,2020-5-01,0
310375,Araporã,2020,6,2020-6-01,0
310375,Araporã,2020,7,2020-7-01,0
310375,Araporã,2020,8,2020-8-01,1
310375,Araporã,2020,9,2020-9-01,0
310375,Araporã,2020,10,2020-10-01,0
310375,Araporã,2020,11,2020-11-01,0
310375,Araporã,2020,12,2020-12-01,1
310400,Araxá,2020,1,2020-1-01,0
310400,Araxá,2020,2,2020-2-01,0
310400,Araxá,2020,3,2020-3-01,1
310400,Araxá,2020,4,2020-4-01,0
310400,Araxá,2020,5,2020-5-01,0
310400,Araxá,2020,6,2020-6-01,1
310400,Araxá,2020,7,2020-7-01,0
310400,Araxá,2020,8,2020-8-01,0
310400,Araxá,2020,9,2020-9-01,1
310400,Araxá,2020,10,2020-10-01,0
310400,Araxá,2020,11,2020-11-01,0
310400,Araxá,2020,12,2020-12-01,0
310420,Arcos,2020,1,2020-1-01,0
310420,Arcos,2020,2,2020-2-01,0
310420,Arcos,2020,3,2020-3-01,0
310420,Arcos,2020,4,2020-4-01,0
310420,Arcos,2020,5,2020-5-01,0
310420,Arcos,2020,6,2020-6-01,0
310420,Arcos,2020,7,2020-7-01,0
310420,Arcos,2020,8,2020-8-01,0
310420,Arcos,2020,9,2020-9-01,1
310420,Arcos,2020,10,2020-10-01,0
310420,Arcos,2020,11,2020-11-01,0
310420,Arcos,2020,12,2020-12-01,0
310450,Arinos,2020,1,2020-1-01,0
310450,Arinos,2020,2,2020-2-01,0
310450,Arinos,2020,3,2020-3-01,1
310450,Arinos,2020,4,2020-4-01,0
310450,Arinos,2020,5,2020-5-01,0
310450,Arinos,2020,6,2020-6-01,0
310450,Arinos,2020,7,2020-7-01,0
310450,Arinos,2020,8,2020-8-01,1
310450,Arinos,2020,9,2020-9-01,0
310450,Arinos,2020,10,2020-10-01,1
310450,Arinos,2020,11,2020-11-01,0
310450,Arinos,2020,12,2020-12-01,1
310470,Ataléia,2020,1,2020-1-01,0
310470,Ataléia,2020,2,2020-2-01,0
310470,Ataléia,2020,3,2020-3-01,0
310470,Ataléia,2020,4,2020-4-01,0
310470,Ataléia,2020,5,2020-5-01,0
310470,Ataléia,2020,6,2020-6-01,0
310470,Ataléia,2020,7,2020-7-01,0
310470,Ataléia,2020,8,2020-8-01,1
310470,Ataléia,2020,9,2020-9-01,0
310470,Ataléia,2020,10,2020-10-01,0
310470,Ataléia,2020,11,2020-11-01,0
310470,Ataléia,2020,12,2020-12-01,0
310510,Bambuí,2020,1,2020-1-01,0
310510,Bambuí,2020,2,2020-2-01,0
310510,Bambuí,2020,3,2020-3-01,0
310510,Bambuí,2020,4,2020-4-01,0
310510,Bambuí,2020,5,2020-5-01,0
310510,Bambuí,2020,6,2020-6-01,0
310510,Bambuí,2020,7,2020-7-01,0
310510,Bambuí,2020,8,2020-8-01,1
310510,Bambuí,2020,9,2020-9-01,0
310510,Bambuí,2020,10,2020-10-01,0
310510,Bambuí,2020,11,2020-11-01,0
310510,Bambuí,2020,12,2020-12-01,0
310530,Bandeira do Sul,2020,1,2020-1-01,0
310530,Bandeira do Sul,2020,2,2020-2-01,0
310530,Bandeira do Sul,2020,3,2020-3-01,0
310530,Bandeira do Sul,2020,4,2020-4-01,1
310530,Bandeira do Sul,2020,5,2020-5-01,0
310530,Bandeira do Sul,2020,6,2020-6-01,0
310530,Bandeira do Sul,2020,7,2020-7-01,0
310530,Bandeira do Sul,2020,8,2020-8-01,0
310530,Bandeira do Sul,2020,9,2020-9-01,0
310530,Bandeira do Sul,2020,10,2020-10-01,0
310530,Bandeira do Sul,2020,11,2020-11-01,0
310530,Bandeira do Sul,2020,12,2020-12-01,0
310620,Belo Horizonte,2020,1,2020-1-01,8
310620,Belo Horizonte,2020,2,2020-2-01,4
310620,Belo Horizonte,2020,3,2020-3-01,3
310620,Belo Horizonte,2020,4,2020-4-01,5
310620,Belo Horizonte,2020,5,2020-5-01,0
310620,Belo Horizonte,2020,6,2020-6-01,4
310620,Belo Horizonte,2020,7,2020-7-01,5
310620,Belo Horizonte,2020,8,2020-8-01,3
310620,Belo Horizonte,2020,9,2020-9-01,1
310620,Belo Horizonte,2020,10,2020-10-01,5
310620,Belo Horizonte,2020,11,2020-11-01,3
310620,Belo Horizonte,2020,12,2020-12-01,1
310630,Belo Oriente,2020,1,2020-1-01,0
310630,Belo Oriente,2020,2,2020-2-01,0
310630,Belo Oriente,2020,3,2020-3-01,0
310630,Belo Oriente,2020,4,2020-4-01,0
310630,Belo Oriente,2020,5,2020-5-01,0
310630,Belo Oriente,2020,6,2020-6-01,0
310630,Belo Oriente,2020,7,2020-7-01,0
310630,Belo Oriente,2020,8,2020-8-01,0
310630,Belo Oriente,2020,9,2020-9-01,0
310630,Belo Oriente,2020,10,2020-10-01,0
310630,Belo Oriente,2020,11,2020-11-01,0
310630,Belo Oriente,2020,12,2020-12-01,1
310665,Berizal,2020,1,2020-1-01,0
310665,Berizal,2020,2,2020-2-01,0
310665,Berizal,2020,3,2020-3-01,0
310665,Berizal,2020,4,2020-4-01,0
310665,Berizal,2020,5,2020-5-01,1
310665,Berizal,2020,6,2020-6-01,0
310665,Berizal,2020,7,2020-7-01,0
310665,Berizal,2020,8,2020-8-01,0
310665,Berizal,2020,9,2020-9-01,0
310665,Berizal,2020,10,2020-10-01,0
310665,Berizal,2020,11,2020-11-01,0
310665,Berizal,2020,12,2020-12-01,0
310670,Betim,2020,1,2020-1-01,2
310670,Betim,2020,2,2020-2-01,1
310670,Betim,2020,3,2020-3-01,1
310670,Betim,2020,4,2020-4-01,2
310670,Betim,2020,5,2020-5-01,2
310670,Betim,2020,6,2020-6-01,0
310670,Betim,2020,7,2020-7-01,1
310670,Betim,2020,8,2020-8-01,0
310670,Betim,2020,9,2020-9-01,0
310670,Betim,2020,10,2020-10-01,2
310670,Betim,2020,11,2020-11-01,0
310670,Betim,2020,12,2020-12-01,1
310710,Boa Esperança,2020,1,2020-1-01,0
310710,Boa Esperança,2020,2,2020-2-01,0
310710,Boa Esperança,2020,3,2020-3-01,0
310710,Boa Esperança,2020,4,2020-4-01,1
310710,Boa Esperança,2020,5,2020-5-01,0
310710,Boa Esperança,2020,6,2020-6-01,0
310710,Boa Esperança,2020,7,2020-7-01,0
310710,Boa Esperança,2020,8,2020-8-01,0
310710,Boa Esperança,2020,9,2020-9-01,0
310710,Boa Esperança,2020,10,2020-10-01,0
310710,Boa Esperança,2020,11,2020-11-01,0
310710,Boa Esperança,2020,12,2020-12-01,0
310740,Bom Despacho,2020,1,2020-1-01,0
310740,Bom Despacho,2020,2,2020-2-01,0
310740,Bom Despacho,2020,3,2020-3-01,0
310740,Bom Despacho,2020,4,2020-4-01,0
310740,Bom Despacho,2020,5,2020-5-01,0
310740,Bom Despacho,2020,6,2020-6-01,0
310740,Bom Despacho,2020,7,2020-7-01,1
310740,Bom Despacho,2020,8,2020-8-01,0
310740,Bom Despacho,2020,9,2020-9-01,0
310740,Bom Despacho,2020,10,2020-10-01,0
310740,Bom Despacho,2020,11,2020-11-01,0
310740,Bom Despacho,2020,12,2020-12-01,0
310780,Bom Jesus do Galho,2020,1,2020-1-01,0
310780,Bom Jesus do Galho,2020,2,2020-2-01,0
310780,Bom Jesus do Galho,2020,3,2020-3-01,0
310780,Bom Jesus do Galho,2020,4,2020-4-01,0
310780,Bom Jesus do Galho,2020,5,2020-5-01,0
310780,Bom Jesus do Galho,2020,6,2020-6-01,0
310780,Bom Jesus do Galho,2020,7,2020-7-01,0
310780,Bom Jesus do Galho,2020,8,2020-8-01,0
310780,Bom Jesus do Galho,2020,9,2020-9-01,0
310780,Bom Jesus do Galho,2020,10,2020-10-01,1
310780,Bom Jesus do Galho,2020,11,2020-11-01,0
310780,Bom Jesus do Galho,2020,12,2020-12-01,0
310810,Bonfim,2020,1,2020-1-01,0
310810,Bonfim,2020,2,2020-2-01,0
310810,Bonfim,2020,3,2020-3-01,0
310810,Bonfim,2020,4,2020-4-01,0
310810,Bonfim,2020,5,2020-5-01,0
310810,Bonfim,2020,6,2020-6-01,0
310810,Bonfim,2020,7,2020-7-01,1
310810,Bonfim,2020,8,2020-8-01,0
310810,Bonfim,2020,9,2020-9-01,0
310810,Bonfim,2020,10,2020-10-01,0
310810,Bonfim,2020,11,2020-11-01,1
310810,Bonfim,2020,12,2020-12-01,0
310825,Bonito de Minas,2020,1,2020-1-01,0
310825,Bonito de Minas,2020,2,2020-2-01,1
310825,Bonito de Minas,2020,3,2020-3-01,1
310825,Bonito de Minas,2020,4,2020-4-01,0
310825,Bonito de Minas,2020,5,2020-5-01,0
310825,Bonito de Minas,2020,6,2020-6-01,0
310825,Bonito de Minas,2020,7,2020-7-01,0
310825,Bonito de Minas,2020,8,2020-8-01,0
310825,Bonito de Minas,2020,9,2020-9-01,0
310825,Bonito de Minas,2020,10,2020-10-01,0
310825,Bonito de Minas,2020,11,2020-11-01,0
310825,Bonito de Minas,2020,12,2020-12-01,0
310855,Brasilândia de Minas,2020,1,2020-1-01,0
310855,Brasilândia de Minas,2020,2,2020-2-01,0
310855,Brasilândia de Minas,2020,3,2020-3-01,0
310855,Brasilândia de Minas,2020,4,2020-4-01,0
310855,Brasilândia de Minas,2020,5,2020-5-01,0
310855,Brasilândia de Minas,2020,6,2020-6-01,0
310855,Brasilândia de Minas,2020,7,2020-7-01,0
310855,Brasilândia de Minas,2020,8,2020-8-01,0
310855,Brasilândia de Minas,2020,9,2020-9-01,1
310855,Brasilândia de Minas,2020,10,2020-10-01,1
310855,Brasilândia de Minas,2020,11,2020-11-01,0
310855,Brasilândia de Minas,2020,12,2020-12-01,0
310860,Brasília de Minas,2020,1,2020-1-01,1
310860,Brasília de Minas,2020,2,2020-2-01,0
310860,Brasília de Minas,2020,3,2020-3-01,0
310860,Brasília de Minas,2020,4,2020-4-01,0
310860,Brasília de Minas,2020,5,2020-5-01,0
310860,Brasília de Minas,2020,6,2020-6-01,0
310860,Brasília de Minas,2020,7,2020-7-01,0
310860,Brasília de Minas,2020,8,2020-8-01,0
310860,Brasília de Minas,2020,9,2020-9-01,0
310860,Brasília de Minas,2020,10,2020-10-01,0
310860,Brasília de Minas,2020,11,2020-11-01,0
310860,Brasília de Minas,2020,12,2020-12-01,0
310920,Buenópolis,2020,1,2020-1-01,0
310920,Buenópolis,2020,2,2020-2-01,0
310920,Buenópolis,2020,3,2020-3-01,0
310920,Buenópolis,2020,4,2020-4-01,0
310920,Buenópolis,2020,5,2020-5-01,0
310920,Buenópolis,2020,6,2020-6-01,0
310920,Buenópolis,2020,7,2020-7-01,0
310920,Buenópolis,2020,8,2020-8-01,0
310920,Buenópolis,2020,9,2020-9-01,0
310920,Buenópolis,2020,10,2020-10-01,0
310920,Buenópolis,2020,11,2020-11-01,1
310920,Buenópolis,2020,12,2020-12-01,0
310930,Buritis,2020,1,2020-1-01,1
310930,Buritis,2020,2,2020-2-01,0
310930,Buritis,2020,3,2020-3-01,1
310930,Buritis,2020,4,2020-4-01,0
310930,Buritis,2020,5,2020-5-01,0
310930,Buritis,2020,6,2020-6-01,0
310930,Buritis,2020,7,2020-7-01,1
310930,Buritis,2020,8,2020-8-01,0
310930,Buritis,2020,9,2020-9-01,0
310930,Buritis,2020,10,2020-10-01,1
310930,Buritis,2020,11,2020-11-01,0
310930,Buritis,2020,12,2020-12-01,0
310940,Buritizeiro,2020,1,2020-1-01,1
310940,Buritizeiro,2020,2,2020-2-01,0
310940,Buritizeiro,2020,3,2020-3-01,0
310940,Buritizeiro,2020,4,2020-4-01,0
310940,Buritizeiro,2020,5,2020-5-01,0
310940,Buritizeiro,2020,6,2020-6-01,0
310940,Buritizeiro,2020,7,2020-7-01,0
310940,Buritizeiro,2020,8,2020-8-01,0
310940,Buritizeiro,2020,9,2020-9-01,0
310940,Buritizeiro,2020,10,2020-10-01,0
310940,Buritizeiro,2020,11,2020-11-01,1
310940,Buritizeiro,2020,12,2020-12-01,0
310945,Cabeceira Grande,2020,1,2020-1-01,0
310945,Cabeceira Grande,2020,2,2020-2-01,0
310945,Cabeceira Grande,2020,3,2020-3-01,0
310945,Cabeceira Grande,2020,4,2020-4-01,0
310945,Cabeceira Grande,2020,5,2020-5-01,0
310945,Cabeceira Grande,2020,6,2020-6-01,0
310945,Cabeceira Grande,2020,7,2020-7-01,0
310945,Cabeceira Grande,2020,8,2020-8-01,1
310945,Cabeceira Grande,2020,9,2020-9-01,0
310945,Cabeceira Grande,2020,10,2020-10-01,0
310945,Cabeceira Grande,2020,11,2020-11-01,0
310945,Cabeceira Grande,2020,12,2020-12-01,0
310270,Cachoeira de Pajeú,2020,1,2020-1-01,0
310270,Cachoeira de Pajeú,2020,2,2020-2-01,0
310270,Cachoeira de Pajeú,2020,3,2020-3-01,0
310270,Cachoeira de Pajeú,2020,4,2020-4-01,0
310270,Cachoeira de Pajeú,2020,5,2020-5-01,0
310270,Cachoeira de Pajeú,2020,6,2020-6-01,0
310270,Cachoeira de Pajeú,2020,7,2020-7-01,0
310270,Cachoeira de Pajeú,2020,8,2020-8-01,0
310270,Cachoeira de Pajeú,2020,9,2020-9-01,1
310270,Cachoeira de Pajeú,2020,10,2020-10-01,0
310270,Cachoeira de Pajeú,2020,11,2020-11-01,0
310270,Cachoeira de Pajeú,2020,12,2020-12-01,0
311010,Caiana,2020,1,2020-1-01,0
311010,Caiana,2020,2,2020-2-01,0
311010,Caiana,2020,3,2020-3-01,0
311010,Caiana,2020,4,2020-4-01,0
311010,Caiana,2020,5,2020-5-01,0
311010,Caiana,2020,6,2020-6-01,0
311010,Caiana,2020,7,2020-7-01,0
311010,Caiana,2020,8,2020-8-01,0
311010,Caiana,2020,9,2020-9-01,0
311010,Caiana,2020,10,2020-10-01,0
311010,Caiana,2020,11,2020-11-01,1
311010,Caiana,2020,12,2020-12-01,0
311050,Camanducaia,2020,1,2020-1-01,0
311050,Camanducaia,2020,2,2020-2-01,0
311050,Camanducaia,2020,3,2020-3-01,0
311050,Camanducaia,2020,4,2020-4-01,1
311050,Camanducaia,2020,5,2020-5-01,0
311050,Camanducaia,2020,6,2020-6-01,0
311050,Camanducaia,2020,7,2020-7-01,0
311050,Camanducaia,2020,8,2020-8-01,0
311050,Camanducaia,2020,9,2020-9-01,0
311050,Camanducaia,2020,10,2020-10-01,0
311050,Camanducaia,2020,11,2020-11-01,0
311050,Camanducaia,2020,12,2020-12-01,0
311080,Campanário,2020,1,2020-1-01,0
311080,Campanário,2020,2,2020-2-01,0
311080,Campanário,2020,3,2020-3-01,0
311080,Campanário,2020,4,2020-4-01,0
311080,Campanário,2020,5,2020-5-01,0
311080,Campanário,2020,6,2020-6-01,0
311080,Campanário,2020,7,2020-7-01,0
311080,Campanário,2020,8,2020-8-01,0
311080,Campanário,2020,9,2020-9-01,0
311080,Campanário,2020,10,2020-10-01,0
311080,Campanário,2020,11,2020-11-01,1
311080,Campanário,2020,12,2020-12-01,0
311090,Campanha,2020,1,2020-1-01,0
311090,Campanha,2020,2,2020-2-01,0
311090,Campanha,2020,3,2020-3-01,0
311090,Campanha,2020,4,2020-4-01,0
311090,Campanha,2020,5,2020-5-01,0
311090,Campanha,2020,6,2020-6-01,0
311090,Campanha,2020,7,2020-7-01,0
311090,Campanha,2020,8,2020-8-01,1
311090,Campanha,2020,9,2020-9-01,0
311090,Campanha,2020,10,2020-10-01,0
311090,Campanha,2020,11,2020-11-01,0
311090,Campanha,2020,12,2020-12-01,0
311110,Campina Verde,2020,1,2020-1-01,1
311110,Campina Verde,2020,2,2020-2-01,1
311110,Campina Verde,2020,3,2020-3-01,0
311110,Campina Verde,2020,4,2020-4-01,0
311110,Campina Verde,2020,5,2020-5-01,0
311110,Campina Verde,2020,6,2020-6-01,0
311110,Campina Verde,2020,7,2020-7-01,0
311110,Campina Verde,2020,8,2020-8-01,0
311110,Campina Verde,2020,9,2020-9-01,0
311110,Campina Verde,2020,10,2020-10-01,0
311110,Campina Verde,2020,11,2020-11-01,0
311110,Campina Verde,2020,12,2020-12-01,0
311180,Canápolis,2020,1,2020-1-01,0
311180,Canápolis,2020,2,2020-2-01,1
311180,Canápolis,2020,3,2020-3-01,0
